KUIPL4LJCXWZUEV0,3,2,http://www.wikidata.org/entity/Q77333
KUIPL4LJCXWZUEV0,3,3,http://www.wikidata.org/entity/Q1979615
KUIPL4LJCXWZUEV0,4,0,http://www.wikidata.org/entity/Q7715629
KUIPL4LJCXWZUEV0,4,2,http://www.wikidata.org/entity/Q316556
KUIPL4LJCXWZUEV0,4,3,http://www.wikidata.org/entity/Q115771874
OHELLT9EEEVS3MBX,1,0,http://www.wikidata.org/entity/Q1328347
OHELLT9EEEVS3MBX,1,1,http://www.wikidata.org/entity/Q41
OHELLT9EEEVS3MBX,1,2,http://www.wikidata.org/entity/Q23304299
OHELLT9EEEVS3MBX,1,3,http://www.wikidata.org/entity/Q10926801
OHELLT9EEEVS3MBX,2,0,http://www.wikidata.org/entity/Q43332
OHELLT9EEEVS3MBX,2,1,http://www.wikidata.org/entity/Q38
OHELLT9EEEVS3MBX,2,2,http://www.wikidata.org/entity/Q41591415
OHELLT9EEEVS3MBX,2,3,http://www.wikidata.org/entity/Q4167290
OHELLT9EEEVS3MBX,3,0,http://www.wikidata.org/entity/Q6989380
OHELLT9EEEVS3MBX,3,1,http://www.wikidata.org/entity/Q155321
OHELLT9EEEVS3MBX,3,2,http://www.wikidata.org/entity/Q4600875
OHELLT9EEEVS3MBX,3,3,http://www.wikidata.org/entity/Q4115349
OHELLT9EEEVS3MBX,4,0,http://www.wikidata.org/entity/Q1328347
OHELLT9EEEVS3MBX,4,1,http://www.wikidata.org/entity/Q41
OHELLT9EEEVS3MBX,4,2,http://www.wikidata.org/entity/Q2080729
OHELLT9EEEVS3MBX,4,3,http://www.wikidata.org/entity/Q4115349
OHELLT9EEEVS3MBX,5,0,http://www.wikidata.org/entity/Q43332
OHELLT9EEEVS3MBX,5,1,http://www.wikidata.org/entity/Q38
OHELLT9EEEVS3MBX,5,2,http://www.wikidata.org/entity/Q91268261
OHELLT9EEEVS3MBX,5,3,http://www.wikidata.org/entity/Q4115349
OHELLT9EEEVS3MBX,6,0,http://www.wikidata.org/entity/Q17645312
OHELLT9EEEVS3MBX,6,1,http://www.wikidata.org/entity/Q145
OHELLT9EEEVS3MBX,6,2,http://www.wikidata.org/entity/Q2278187
OHELLT9EEEVS3MBX,6,3,http://www.wikidata.org/entity/Q4115349
OHELLT9EEEVS3MBX,7,0,http://www.wikidata.org/entity/Q6989380
OHELLT9EEEVS3MBX,7,1,http://www.wikidata.org/entity/Q155321
OHELLT9EEEVS3MBX,7,2,http://www.wikidata.org/entity/Q4600875
OHELLT9EEEVS3MBX,7,3,http://www.wikidata.org/entity/Q10926801
OHELLT9EEEVS3MBX,8,0,http://www.wikidata.org/entity/Q1328347
OHELLT9EEEVS3MBX,8,1,http://www.wikidata.org/entity/Q41
OHELLT9EEEVS3MBX,8,2,http://www.wikidata.org/entity/Q2080729
OHELLT9EEEVS3MBX,8,3,http://www.wikidata.org/entity/Q10926801
OHELLT9EEEVS3MBX,9,0,http://www.wikidata.org/entity/Q43332
OHELLT9EEEVS3MBX,9,1,http://www.wikidata.org/entity/Q38
OHELLT9EEEVS3MBX,9,2,http://www.wikidata.org/entity/Q91268261
OHELLT9EEEVS3MBX,9,3,http://www.wikidata.org/entity/Q132564
OHELLT9EEEVS3MBX,10,0,http://www.wikidata.org/entity/Q17645312
OHELLT9EEEVS3MBX,10,1,http://www.wikidata.org/entity/Q145
OHELLT9EEEVS3MBX,10,2,http://www.wikidata.org/entity/Q2278187
OHELLT9EEEVS3MBX,10,3,http://www.wikidata.org/entity/Q132564
OHELLT9EEEVS3MBX,11,0,http://www.wikidata.org/entity/Q6989380
OHELLT9EEEVS3MBX,11,1,http://www.wikidata.org/entity/Q155321
OHELLT9EEEVS3MBX,11,2,http://www.wikidata.org/entity/Q4600875
OHELLT9EEEVS3MBX,11,3,http://www.wikidata.org/entity/Q755017
OHELLT9EEEVS3MBX,12,0,http://www.wikidata.org/entity/Q43332
OHELLT9EEEVS3MBX,12,1,http://www.wikidata.org/entity/Q38
OHELLT9EEEVS3MBX,12,2,http://www.wikidata.org/entity/Q91268261
OHELLT9EEEVS3MBX,12,3,http://www.wikidata.org/entity/Q4167290
OHELLT9EEEVS3MBX,13,0,http://www.wikidata.org/entity/Q17645312
OHELLT9EEEVS3MBX,13,1,http://www.wikidata.org/entity/Q145
OHELLT9EEEVS3MBX,13,2,http://www.wikidata.org/entity/Q2278187
OHELLT9EEEVS3MBX,13,3,http://www.wikidata.org/entity/Q2600517
OHELLT9EEEVS3MBX,14,0,http://www.wikidata.org/entity/Q2137162
OHELLT9EEEVS3MBX,14,1,http://www.wikidata.org/entity/Q38
OHELLT9EEEVS3MBX,14,2,http://www.wikidata.org/entity/Q1126891
OHELLT9EEEVS3MBX,14,3,http://www.wikidata.org/entity/Q4115349
OHELLT9EEEVS3MBX,15,0,http://www.wikidata.org/entity/Q43332
OHELLT9EEEVS3MBX,15,1,http://www.wikidata.org/entity/Q38
OHELLT9EEEVS3MBX,15,2,http://www.wikidata.org/entity/Q21552075
OHELLT9EEEVS3MBX,15,3,http://www.wikidata.org/entity/Q4115349
XZLFN8VEQIAD8SEQ,1,0,http://www.wikidata.org/entity/Q68524734
XZLFN8VEQIAD8SEQ,1,1,http://www.wikidata.org/entity/Q408
XZLFN8VEQIAD8SEQ,1,2,http://www.wikidata.org/entity/Q68524734
XZLFN8VEQIAD8SEQ,1,3,http://www.wikidata.org/entity/Q1700707
XZLFN8VEQIAD8SEQ,2,0,http://www.wikidata.org/entity/Q68436635
XZLFN8VEQIAD8SEQ,2,1,http://www.wikidata.org/entity/Q408
XZLFN8VEQIAD8SEQ,2,2,http://www.wikidata.org/entity/Q68436635
XZLFN8VEQIAD8SEQ,2,3,http://www.wikidata.org/entity/Q56813354
XZLFN8VEQIAD8SEQ,3,0,http://www.wikidata.org/entity/Q52225238
XZLFN8VEQIAD8SEQ,3,1,http://www.wikidata.org/entity/Q408
XZLFN8VEQIAD8SEQ,3,2,http://www.wikidata.org/entity/Q52225238
XZLFN8VEQIAD8SEQ,3,3,http://www.wikidata.org/entity/Q52225394
XZLFN8VEQIAD8SEQ,4,0,http://www.wikidata.org/entity/Q68640805
XZLFN8VEQIAD8SEQ,4,1,http://www.wikidata.org/entity/Q408
XZLFN8VEQIAD8SEQ,4,2,http://www.wikidata.org/entity/Q68640805
XZLFN8VEQIAD8SEQ,4,3,http://www.wikidata.org/entity/Q51163670
XZLFN8VEQIAD8SEQ,5,0,http://www.wikidata.org/entity/Q68639302
XZLFN8VEQIAD8SEQ,5,1,http://www.wikidata.org/entity/Q408
XZLFN8VEQIAD8SEQ,5,2,http://www.wikidata.org/entity/Q68639302
XZLFN8VEQIAD8SEQ,5,3,http://www.wikidata.org/entity/Q51163670
XZLFN8VEQIAD8SEQ,6,0,http://www.wikidata.org/entity/Q68638455
XZLFN8VEQIAD8SEQ,6,1,http://www.wikidata.org/entity/Q408
XZLFN8VEQIAD8SEQ,6,2,http://www.wikidata.org/entity/Q68638455
XZLFN8VEQIAD8SEQ,6,3,http://www.wikidata.org/entity/Q51163670
XZLFN8VEQIAD8SEQ,7,0,http://www.wikidata.org/entity/Q68537123
XZLFN8VEQIAD8SEQ,7,1,http://www.wikidata.org/entity/Q408
XZLFN8VEQIAD8SEQ,7,2,http://www.wikidata.org/entity/Q68537123
XZLFN8VEQIAD8SEQ,7,3,http://www.wikidata.org/entity/Q51163670
XZQFHQWKQDTIGF4Y,1,0,http://www.wikidata.org/entity/Q2867086
XZQFHQWKQDTIGF4Y,1,1,http://www.wikidata.org/entity/Q632552
XZQFHQWKQDTIGF4Y,1,3,http://www.wikidata.org/entity/Q375928
XZQFHQWKQDTIGF4Y,2,0,http://www.wikidata.org/entity/Q154797
XZQFHQWKQDTIGF4Y,2,1,http://www.wikidata.org/entity/Q1005903
XZQFHQWKQDTIGF4Y,2,3,http://www.wikidata.org/entity/Q375928
XZQFHQWKQDTIGF4Y,3,0,http://www.wikidata.org/entity/Q2581331
XZQFHQWKQDTIGF4Y,3,1,http://www.wikidata.org/entity/Q7840578
XZQFHQWKQDTIGF4Y,3,3,http://www.wikidata.org/entity/Q5521440
XZQFHQWKQDTIGF4Y,4,0,http://www.wikidata.org/entity/Q215987
XZQFHQWKQDTIGF4Y,4,1,http://www.wikidata.org/entity/Q632552
XZQFHQWKQDTIGF4Y,4,3,http://www.wikidata.org/entity/Q11204
0CQRJPT1TZY5ZWVQ,1,0,http://www.wikidata.org/entity/Q795432
0CQRJPT1TZY5ZWVQ,1,1,http://www.wikidata.org/entity/Q795426
0CQRJPT1TZY5ZWVQ,1,2,http://www.wikidata.org/entity/Q183
0CQRJPT1TZY5ZWVQ,1,4,http://www.wikidata.org/entity/Q1357601
0CQRJPT1TZY5ZWVQ,2,0,http://www.wikidata.org/entity/Q265281
0CQRJPT1TZY5ZWVQ,2,1,http://www.wikidata.org/entity/Q8094
0CQRJPT1TZY5ZWVQ,2,2,http://www.wikidata.org/entity/Q1206012
0CQRJPT1TZY5ZWVQ,2,4,http://www.wikidata.org/entity/Q114357349
0CQRJPT1TZY5ZWVQ,3,0,http://www.wikidata.org/entity/Q184143
0CQRJPT1TZY5ZWVQ,3,1,http://www.wikidata.org/entity/Q23013079
0CQRJPT1TZY5ZWVQ,3,2,http://www.wikidata.org/entity/Q145
0CQRJPT1TZY5ZWVQ,3,4,http://www.wikidata.org/entity/Q114357349
0CQRJPT1TZY5ZWVQ,4,0,http://www.wikidata.org/entity/Q60203273
0CQRJPT1TZY5ZWVQ,4,1,http://www.wikidata.org/entity/Q893869
0CQRJPT1TZY5ZWVQ,4,2,http://www.wikidata.org/entity/Q1206012
0CQRJPT1TZY5ZWVQ,4,4,http://www.wikidata.org/entity/Q114357349
78FWTVXA3TWDXIUZ,1,0,http://www.wikidata.org/entity/Q68091614
78FWTVXA3TWDXIUZ,1,1,http://www.wikidata.org/entity/Q3609
78FWTVXA3TWDXIUZ,1,2,http://www.wikidata.org/entity/Q56628115
78FWTVXA3TWDXIUZ,1,3,http://www.wikidata.org/entity/Q214
78FWTVXA3TWDXIUZ,2,0,http://www.wikidata.org/entity/Q39054341
78FWTVXA3TWDXIUZ,2,1,http://www.wikidata.org/entity/Q3609
78FWTVXA3TWDXIUZ,2,2,http://www.wikidata.org/entity/Q56448897
78FWTVXA3TWDXIUZ,2,3,http://www.wikidata.org/entity/Q214
78FWTVXA3TWDXIUZ,3,0,http://www.wikidata.org/entity/Q56442467
78FWTVXA3TWDXIUZ,3,1,http://www.wikidata.org/entity/Q3609
78FWTVXA3TWDXIUZ,3,2,http://www.wikidata.org/entity/Q44303660
78FWTVXA3TWDXIUZ,3,3,http://www.wikidata.org/entity/Q214
78FWTVXA3TWDXIUZ,4,0,http://www.wikidata.org/entity/Q39054341
78FWTVXA3TWDXIUZ,4,1,http://www.wikidata.org/entity/Q3609
78FWTVXA3TWDXIUZ,4,2,http://www.wikidata.org/entity/Q43613914
78FWTVXA3TWDXIUZ,4,3,http://www.wikidata.org/entity/Q214
6YN5FGBQ36T9WBIA,1,0,http://www.wikidata.org/entity/Q12297268
6YN5FGBQ36T9WBIA,1,2,http://www.wikidata.org/entity/Q2403120
6YN5FGBQ36T9WBIA,1,3,http://www.wikidata.org/entity/Q5926864
6YN5FGBQ36T9WBIA,2,0,http://www.wikidata.org/entity/Q12291070
6YN5FGBQ36T9WBIA,2,2,http://www.wikidata.org/entity/Q2989237
6YN5FGBQ36T9WBIA,2,3,http://www.wikidata.org/entity/Q5926864
6YN5FGBQ36T9WBIA,3,0,http://www.wikidata.org/entity/Q3363980
6YN5FGBQ36T9WBIA,3,2,http://www.wikidata.org/entity/Q2989237
6YN5FGBQ36T9WBIA,3,3,http://www.wikidata.org/entity/Q5926864
6YN5FGBQ36T9WBIA,4,0,http://www.wikidata.org/entity/Q2601819
6YN5FGBQ36T9WBIA,4,2,http://www.wikidata.org/entity/Q769280
6YN5FGBQ36T9WBIA,4,3,http://www.wikidata.org/entity/Q194502
2USKVEUYU36KZ5MA,1,0,http://www.wikidata.org/entity/Q21175425
2USKVEUYU36KZ5MA,1,3,http://www.wikidata.org/entity/Q21175425
2USKVEUYU36KZ5MA,2,0,http://www.wikidata.org/entity/Q21175424
2USKVEUYU36KZ5MA,2,3,http://www.wikidata.org/entity/Q21175424
2USKVEUYU36KZ5MA,3,0,http://www.wikidata.org/entity/Q21175423
2USKVEUYU36KZ5MA,3,3,http://www.wikidata.org/entity/Q21175423
2USKVEUYU36KZ5MA,4,0,http://www.wikidata.org/entity/Q201382
2USKVEUYU36KZ5MA,4,3,http://www.wikidata.org/entity/Q21175403
2USKVEUYU36KZ5MA,5,0,http://www.wikidata.org/entity/Q21175395
2USKVEUYU36KZ5MA,5,3,http://www.wikidata.org/entity/Q21175395
2USKVEUYU36KZ5MA,6,0,http://www.wikidata.org/entity/Q28917
2USKVEUYU36KZ5MA,6,3,http://www.wikidata.org/entity/Q21175318
2USKVEUYU36KZ5MA,7,0,http://www.wikidata.org/entity/Q1884806
2USKVEUYU36KZ5MA,7,3,http://www.wikidata.org/entity/Q21175084
YM0KIZNFACNLKGA5,1,0,http://www.wikidata.org/entity/Q616101
YM0KIZNFACNLKGA5,1,2,http://www.wikidata.org/entity/Q1264450
YM0KIZNFACNLKGA5,1,3,http://www.wikidata.org/entity/Q103851262
YM0KIZNFACNLKGA5,2,0,http://www.wikidata.org/entity/Q1044601
YM0KIZNFACNLKGA5,2,2,http://www.wikidata.org/entity/Q68624582
YM0KIZNFACNLKGA5,2,3,http://www.wikidata.org/entity/Q59838468
YM0KIZNFACNLKGA5,3,0,http://www.wikidata.org/entity/Q1043959
YM0KIZNFACNLKGA5,3,2,http://www.wikidata.org/entity/Q1264450
YM0KIZNFACNLKGA5,3,3,http://www.wikidata.org/entity/Q59838468
YM0KIZNFACNLKGA5,4,0,http://www.wikidata.org/entity/Q1042358
YM0KIZNFACNLKGA5,4,2,http://www.wikidata.org/entity/Q1264450
YM0KIZNFACNLKGA5,4,3,http://www.wikidata.org/entity/Q59838468
PN0YIT03O3VNPZH4,1,0,http://www.wikidata.org/entity/Q2694911
PN0YIT03O3VNPZH4,1,1,http://www.wikidata.org/entity/Q33
PN0YIT03O3VNPZH4,1,2,http://www.wikidata.org/entity/Q63891772
PN0YIT03O3VNPZH4,1,3,http://www.wikidata.org/entity/Q2694914
PN0YIT03O3VNPZH4,1,4,http://www.wikidata.org/entity/Q1757
PN0YIT03O3VNPZH4,2,0,http://www.wikidata.org/entity/Q1417819
PN0YIT03O3VNPZH4,2,1,http://www.wikidata.org/entity/Q33
PN0YIT03O3VNPZH4,2,2,http://www.wikidata.org/entity/Q3270632
PN0YIT03O3VNPZH4,2,3,http://www.wikidata.org/entity/Q1417823
PN0YIT03O3VNPZH4,2,4,http://www.wikidata.org/entity/Q1757
PN0YIT03O3VNPZH4,3,0,http://www.wikidata.org/entity/Q1417810
PN0YIT03O3VNPZH4,3,1,http://www.wikidata.org/entity/Q33
PN0YIT03O3VNPZH4,3,2,http://www.wikidata.org/entity/Q3270632
PN0YIT03O3VNPZH4,3,3,http://www.wikidata.org/entity/Q1338864
PN0YIT03O3VNPZH4,3,4,http://www.wikidata.org/entity/Q1757
RLMOO4IJSVCTQIR6,1,0,http://www.wikidata.org/entity/Q14290273
RLMOO4IJSVCTQIR6,1,1,http://www.wikidata.org/entity/Q14290273
RLMOO4IJSVCTQIR6,1,3,http://www.wikidata.org/entity/Q847
RLMOO4IJSVCTQIR6,2,0,http://www.wikidata.org/entity/Q326244
RLMOO4IJSVCTQIR6,2,1,http://www.wikidata.org/entity/Q326244
RLMOO4IJSVCTQIR6,2,3,http://www.wikidata.org/entity/Q847
RLMOO4IJSVCTQIR6,3,0,http://www.wikidata.org/entity/Q326212
RLMOO4IJSVCTQIR6,3,1,http://www.wikidata.org/entity/Q326212
RLMOO4IJSVCTQIR6,3,3,http://www.wikidata.org/entity/Q847
RLMOO4IJSVCTQIR6,4,0,http://www.wikidata.org/entity/Q3654836
RLMOO4IJSVCTQIR6,4,1,http://www.wikidata.org/entity/Q3654836
RLMOO4IJSVCTQIR6,4,3,http://www.wikidata.org/entity/Q847
MYCYU3AAK9VOIPOH,1,0,http://www.wikidata.org/entity/Q78149104
MYCYU3AAK9VOIPOH,1,1,http://www.wikidata.org/entity/Q193468
MYCYU3AAK9VOIPOH,1,2,http://www.wikidata.org/entity/Q8229
MYCYU3AAK9VOIPOH,1,3,http://www.wikidata.org/entity/Q200569
MYCYU3AAK9VOIPOH,1,4,http://www.wikidata.org/entity/Q76759948
MYCYU3AAK9VOIPOH,2,0,http://www.wikidata.org/entity/Q78149104
MYCYU3AAK9VOIPOH,2,1,http://www.wikidata.org/entity/Q193468
MYCYU3AAK9VOIPOH,2,2,http://www.wikidata.org/entity/Q8229
MYCYU3AAK9VOIPOH,2,3,http://www.wikidata.org/entity/Q200569
MYCYU3AAK9VOIPOH,2,4,http://www.wikidata.org/entity/Q76759948
MYCYU3AAK9VOIPOH,3,0,http://www.wikidata.org/entity/Q78149104
MYCYU3AAK9VOIPOH,3,1,http://www.wikidata.org/entity/Q380933
MYCYU3AAK9VOIPOH,3,2,http://www.wikidata.org/entity/Q8229
MYCYU3AAK9VOIPOH,3,3,http://www.wikidata.org/entity/Q200569
MYCYU3AAK9VOIPOH,3,4,http://www.wikidata.org/entity/Q76759948
MYCYU3AAK9VOIPOH,4,0,http://www.wikidata.org/entity/Q77676419
MYCYU3AAK9VOIPOH,4,1,http://www.wikidata.org/entity/Q380933
MYCYU3AAK9VOIPOH,4,2,http://www.wikidata.org/entity/Q8229
MYCYU3AAK9VOIPOH,4,3,http://www.wikidata.org/entity/Q200569
MYCYU3AAK9VOIPOH,4,4,http://www.wikidata.org/entity/Q78149104
TMB1ENZZ8KPYWIO9,1,0,http://www.wikidata.org/entity/Q27242773
TMB1ENZZ8KPYWIO9,1,1,http://www.wikidata.org/entity/Q864024
TMB1ENZZ8KPYWIO9,1,2,http://www.wikidata.org/entity/Q3677932
TMB1ENZZ8KPYWIO9,1,4,http://www.wikidata.org/entity/Q30
TMB1ENZZ8KPYWIO9,2,0,http://www.wikidata.org/entity/Q576989
TMB1ENZZ8KPYWIO9,2,1,http://www.wikidata.org/entity/Q864024
TMB1ENZZ8KPYWIO9,2,2,http://www.wikidata.org/entity/Q3677932
TMB1ENZZ8KPYWIO9,2,4,http://www.wikidata.org/entity/Q30
TMB1ENZZ8KPYWIO9,3,0,http://www.wikidata.org/entity/Q388089
TMB1ENZZ8KPYWIO9,3,1,http://www.wikidata.org/entity/Q864024
TMB1ENZZ8KPYWIO9,3,2,http://www.wikidata.org/entity/Q3677932
TMB1ENZZ8KPYWIO9,3,4,http://www.wikidata.org/entity/Q30
TMB1ENZZ8KPYWIO9,4,0,http://www.wikidata.org/entity/Q5175410
TMB1ENZZ8KPYWIO9,4,1,http://www.wikidata.org/entity/Q864024
TMB1ENZZ8KPYWIO9,4,2,http://www.wikidata.org/entity/Q20659137
TMB1ENZZ8KPYWIO9,4,4,http://www.wikidata.org/entity/Q30
N9PSDF7SLFM5RSSJ,1,0,http://www.wikidata.org/entity/Q18882217
N9PSDF7SLFM5RSSJ,1,4,http://www.wikidata.org/entity/Q18882079
N9PSDF7SLFM5RSSJ,2,0,http://www.wikidata.org/entity/Q18882191
N9PSDF7SLFM5RSSJ,2,4,http://www.wikidata.org/entity/Q18882072
N9PSDF7SLFM5RSSJ,3,0,http://www.wikidata.org/entity/Q18882183
N9PSDF7SLFM5RSSJ,3,4,http://www.wikidata.org/entity/Q18882071
N9PSDF7SLFM5RSSJ,4,0,http://www.wikidata.org/entity/Q2409438
N9PSDF7SLFM5RSSJ,4,4,http://www.wikidata.org/entity/Q13574979
BPN1EVVWPLX7BL8Z,1,0,http://www.wikidata.org/entity/Q2479076
BPN1EVVWPLX7BL8Z,1,1,http://www.wikidata.org/entity/Q636497
BPN1EVVWPLX7BL8Z,1,2,http://www.wikidata.org/entity/Q7661369
BPN1EVVWPLX7BL8Z,1,3,http://www.wikidata.org/entity/Q14598593
BPN1EVVWPLX7BL8Z,2,0,http://www.wikidata.org/entity/Q99662445
BPN1EVVWPLX7BL8Z,2,1,http://www.wikidata.org/entity/Q118932274
BPN1EVVWPLX7BL8Z,2,2,http://www.wikidata.org/entity/Q65924737
BPN1EVVWPLX7BL8Z,2,3,http://www.wikidata.org/entity/Q1195044
BPN1EVVWPLX7BL8Z,3,0,http://www.wikidata.org/entity/Q245204
BPN1EVVWPLX7BL8Z,3,1,http://www.wikidata.org/entity/Q636497
BPN1EVVWPLX7BL8Z,3,2,http://www.wikidata.org/entity/Q95074
BPN1EVVWPLX7BL8Z,3,3,http://www.wikidata.org/entity/Q5563727
BPN1EVVWPLX7BL8Z,4,0,http://www.wikidata.org/entity/Q215972
BPN1EVVWPLX7BL8Z,4,1,http://www.wikidata.org/entity/Q636497
BPN1EVVWPLX7BL8Z,4,2,http://www.wikidata.org/entity/Q7661369
BPN1EVVWPLX7BL8Z,4,3,http://www.wikidata.org/entity/Q110910
BPN1EVVWPLX7BL8Z,5,0,http://www.wikidata.org/entity/Q148057
BPN1EVVWPLX7BL8Z,5,1,http://www.wikidata.org/entity/Q636497
BPN1EVVWPLX7BL8Z,5,2,http://www.wikidata.org/entity/Q1136974
BPN1EVVWPLX7BL8Z,5,3,http://www.wikidata.org/entity/Q84164296
BPN1EVVWPLX7BL8Z,6,0,http://www.wikidata.org/entity/Q110910
BPN1EVVWPLX7BL8Z,6,1,http://www.wikidata.org/entity/Q118932274
BPN1EVVWPLX7BL8Z,6,2,http://www.wikidata.org/entity/Q95074
BPN1EVVWPLX7BL8Z,6,3,http://www.wikidata.org/entity/Q260379
9YYQCQVKAGUJAGRX,1,0,http://www.wikidata.org/entity/Q7181279
9YYQCQVKAGUJAGRX,1,1,http://www.wikidata.org/entity/Q23442
9YYQCQVKAGUJAGRX,1,2,http://www.wikidata.org/entity/Q51
9YYQCQVKAGUJAGRX,1,3,http://www.wikidata.org/entity/Q21590062
9YYQCQVKAGUJAGRX,1,4,http://www.wikidata.org/entity/Q2783244
9YYQCQVKAGUJAGRX,2,0,http://www.wikidata.org/entity/Q6911395
9YYQCQVKAGUJAGRX,2,1,http://www.wikidata.org/entity/Q23442
9YYQCQVKAGUJAGRX,2,2,http://www.wikidata.org/entity/Q51
9YYQCQVKAGUJAGRX,2,3,http://www.wikidata.org/entity/Q21590062
9YYQCQVKAGUJAGRX,2,4,http://www.wikidata.org/entity/Q2783368
9YYQCQVKAGUJAGRX,3,0,http://www.wikidata.org/entity/Q6427337
9YYQCQVKAGUJAGRX,3,1,http://www.wikidata.org/entity/Q23442
9YYQCQVKAGUJAGRX,3,2,http://www.wikidata.org/entity/Q51
9YYQCQVKAGUJAGRX,3,3,http://www.wikidata.org/entity/Q21590062
9YYQCQVKAGUJAGRX,3,4,http://www.wikidata.org/entity/Q156140
9YYQCQVKAGUJAGRX,4,0,http://www.wikidata.org/entity/Q6395616
9YYQCQVKAGUJAGRX,4,1,http://www.wikidata.org/entity/Q23442
